t1701161974-80,variation,t1701161974-80,"People, One Star, Fucking Nightmare, Would Not Recommend Sarcastic Review T-Shirt",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,1,,,15,Heavyweight T-Shirt,,,"https://res.cloudinary.com/teepublic/image/private/s--bPIoqMFS--/t_Resized%20Artwork/c_crop,x_10,y_10/c_fit,w_428/c_crop,g_north_west,h_572,w_428,x_0,y_0/g_north_west,u_upload:v1539738859:production:blanks:orlknbh2vfznudrr1iwl,x_-415,y_-330/b_rgb:eeeeee/c_limit,f_auto,h_630,q_auto:good:420,w_630/v1691540648/production/designs/8085793_1.jpg",,,t1701161974,,,,,,80,Gender,Female Fit,,1,,Style,Heavyweight T-Shirt,,1,,Size,L,,1,,Color,White,,1,
t1701161974-81,variation,t1701161974-81,"People, One Star, Fucking Nightmare, Would Not Recommend Sarcastic Review T-Shirt",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,1,,,15,Classic T-Shirt,,,"https://res.cloudinary.com/teepublic/image/private/s--EIvUKTTd--/t_Resized%20Artwork/c_crop,x_10,y_10/c_fit,w_470/c_crop,g_north_west,h_626,w_470,x_0,y_0/g_north_west,u_upload:v1571669489:production:blanks:jaeeqnv4r8crsxalh03n,x_-395,y_-325/b_rgb:eeeeee/c_limit,f_auto,h_630,q_auto:good:420,w_630/v1691540648/production/designs/8085793_1.jpg",,,t1701161974,,,,,,81,Gender,Male Fit,,1,,Style,Classic T-Shirt,,1,,Size,S,,1,,Color,Yellow,,1,
t1701161974-82,variation,t1701161974-82,"People, One Star, Fucking Nightmare, Would Not Recommend Sarcastic Review T-Shirt",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,1,,,15,Classic T-Shirt,,,"https://res.cloudinary.com/teepublic/image/private/s--w_x-5W-U--/t_Resized%20Artwork/c_crop,x_10,y_10/c_fit,w_430/c_crop,g_north_west,h_573,w_430,x_0,y_0/g_north_west,u_upload:v1462829027:production:blanks:otmkddzpxvsfdeqwnupa,x_-410,y_-350/b_rgb:eeeeee/c_limit,f_auto,h_630,q_auto:good:420,w_630/v1691540648/production/designs/8085793_1.jpg",,,t1701161974,,,,,,82,Gender,Female Fit,,1,,Style,Classic T-Shirt,,1,,Size,L,,1,,Color,Creme,,1,
t1701161974-83,variation,t1701161974-83,"People, One Star, Fucking Nightmare, Would Not Recommend Sarcastic Review T-Shirt",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,1,,,15,Classic T-Shirt,,,"https://res.cloudinary.com/teepublic/image/private/s--9ur-83P5--/t_Resized%20Artwork/c_crop,x_10,y_10/c_fit,w_470/c_crop,g_north_west,h_626,w_470,x_0,y_0/g_north_west,u_upload:v1462829021:production:blanks:ypmyd1fntg5klzifbc7n,x_-395,y_-325/b_rgb:eeeeee/c_limit,f_auto,h_630,q_auto:good:420,w_630/v1691540648/production/designs/8085793_1.jpg",,,t1701161974,,,,,,83,Gender,Male Fit,,1,,Style,Classic T-Shirt,,1,,Size,M,,1,,Color,Red,,1,
t1701161974-84,variation,t1701161974-84,"People, One Star, Fucking Nightmare, Would Not Recommend Sarcastic Review T-Shirt",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,1,,,15,Classic T-Shirt,,,"https://res.cloudinary.com/teepublic/image/private/s--TZ3yvCDl--/t_Resized%20Artwork/c_crop,x_10,y_10/c_fit,w_462/c_crop,g_north_west,h_616,w_462,x_0,y_0/g_north_west,u_upload:v1571669495:production:blanks:onkrznolljmxzctxljuy,x_-399,y_-307/b_rgb:eeeeee/c_limit,f_auto,h_630,q_auto:good:420,w_630/v1691540648/production/designs/8085793_1.jpg",,,t1701161974,,,,,,84,Gender,Male Fit,,1,,Style,Classic T-Shirt,,1,,Size,L,,1,,Color,Turquoise Heather,,1,
t1701161974-85,variation,t1701161974-85,"People, One Star, Fucking Nightmare, Would Not Recommend Sarcastic Review T-Shirt",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,1,,,15,Classic T-Shirt,,,"https://res.cloudinary.com/teepublic/image/private/s--5bS_WVre--/t_Resized%20Artwork/c_crop,x_10,y_10/c_fit,w_470/c_crop,g_north_west,h_626,w_470,x_0,y_0/g_north_west,u_upload:v1462829017:production:blanks:qe3008lhp5hquxmwp4a0,x_-395,y_-325/b_rgb:eeeeee/c_limit,f_auto,h_630,q_auto:good:420,w_630/v1691540648/production/designs/8085793_1.jpg",,,t1701161974,,,,,,85,Gender,Male Fit,,1,,Style,Classic T-Shirt,,1,,Size,S,,1,,Color,Creme,,1,
t1701161974-86,variation,t1701161974-86,"People, One Star, Fucking Nightmare, Would Not Recommend Sarcastic Review T-Shirt",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,1,,,16,Classic T-Shirt,,,"https://res.cloudinary.com/teepublic/image/private/s--uWoVLH81--/t_Resized%20Artwork/c_crop,x_10,y_10/c_fit,w_470/c_crop,g_north_west,h_626,w_470,x_0,y_0/g_north_west,u_upload:v1688156331:production:blanks:eg2yytc3ouhqw38d6qox,x_-395,y_-325/b_rgb:eeeeee/c_limit,f_auto,h_630,q_auto:good:420,w_630/v1691540648/production/designs/8085793_1.jpg",,,t1701161974,,,,,,86,Gender,Male Fit,,1,,Style,Classic T-Shirt,,1,,Size,S,,1,,Color,Tie Dye,,1,
t1701161974-87,variation,t1701161974-87,"People, One Star, Fucking Nightmare, Would Not Recommend Sarcastic Review T-Shirt",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,1,,,15,Classic T-Shirt,,,"https://res.cloudinary.com/teepublic/image/private/s--V-cK-sGL--/t_Resized%20Artwork/c_crop,x_10,y_10/c_fit,w_430/c_crop,g_north_west,h_573,w_430,x_0,y_0/g_north_west,u_upload:v1462829028:production:blanks:ii7plwa8fbxd7h1vqy5t,x_-410,y_-350/b_rgb:eeeeee/c_limit,f_auto,h_630,q_auto:good:420,w_630/v1691540648/production/designs/8085793_1.jpg",,,t1701161974,,,,,,87,Gender,Female Fit,,1,,Style,Classic T-Shirt,,1,,Size,L,,1,,Color,Heather,,1,
t1701161974-88,variation,t1701161974-88,"People, One Star, Fucking Nightmare, Would Not Recommend Sarcastic Review T-Shirt",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,1,,,15,Classic T-Shirt,,,"https://res.cloudinary.com/teepublic/image/private/s--yLZflJYw--/t_Resized%20Artwork/c_crop,x_10,y_10/c_fit,w_430/c_crop,g_north_west,h_573,w_430,x_0,y_0/g_north_west,u_upload:v1462829033:production:blanks:xdvkvknkjac8i2ovwz3c,x_-410,y_-350/b_rgb:eeeeee/c_limit,f_auto,h_630,q_auto:good:420,w_630/v1691540648/production/designs/8085793_1.jpg",,,t1701161974,,,,,,88,Gender,Female Fit,,1,,Style,Classic T-Shirt,,1,,Size,L,,1,,Color,White,,1,
t1701161974-89,variation,t1701161974-89,"People, One Star, Fucking Nightmare, Would Not Recommend Sarcastic Review T-Shirt",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,1,,,15,Classic T-Shirt,,,"https://res.cloudinary.com/teepublic/image/private/s--pP4hhnyT--/t_Resized%20Artwork/c_crop,x_10,y_10/c_fit,w_470/c_crop,g_north_west,h_626,w_470,x_0,y_0/g_north_west,u_upload:v1464728911:production:blanks:fmu8dofkfpwkaqtpjyow,x_-395,y_-325/b_rgb:eeeeee/c_limit,f_auto,h_630,q_auto:good:420,w_630/v1691540648/production/designs/8085793_1.jpg",,,t1701161974,,,,,,89,Gender,Male Fit,,1,,Style,Classic T-Shirt,,1,,Size,M,,1,,Color,Slate,,1,
t1701161974-90,variation,t1701161974-90,"People, One Star, Fucking Nightmare, Would Not Recommend Sarcastic Review T-Shirt",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,1,,,15,Classic T-Shirt,,,"https://res.cloudinary.com/teepublic/image/private/s--uvpBdcfm--/t_Resized%20Artwork/c_crop,x_10,y_10/c_fit,w_430/c_crop,g_north_west,h_573,w_430,x_0,y_0/g_north_west,u_upload:v1462829031:production:blanks:smcupo4g3qjijkjekutt,x_-410,y_-350/b_rgb:eeeeee/c_limit,f_auto,h_630,q_auto:good:420,w_630/v1691540648/production/designs/8085793_1.jpg",,,t1701161974,,,,,,90,Gender,Female Fit,,1,,Style,Classic T-Shirt,,1,,Size,XL,,1,,Color,Red,,1,
t1701161974-91,variation,t1701161974-91,"People, One Star, Fucking Nightmare, Would Not Recommend Sarcastic Review T-Shirt",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,1,,,15,Heavyweight T-Shirt,,,"https://res.cloudinary.com/teepublic/image/private/s--68lE7XJm--/t_Resized%20Artwork/c_crop,x_10,y_10/c_fit,w_428/c_crop,g_north_west,h_572,w_428,x_0,y_0/g_north_west,u_upload:v1539738856:production:blanks:zkjmot1arjkqqqzw19om,x_-415,y_-330/b_rgb:eeeeee/c_limit,f_auto,h_630,q_auto:good:420,w_630/v1691540648/production/designs/8085793_1.jpg",,,t1701161974,,,,,,91,Gender,Female Fit,,1,,Style,Heavyweight T-Shirt,,1,,Size,XL,,1,,Color,Heather,,1,
t1701161974-92,variation,t1701161974-92,"People, One Star, Fucking Nightmare, Would Not Recommend Sarcastic Review T-Shirt",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,1,,,16,Classic T-Shirt,,,"https://res.cloudinary.com/teepublic/image/private/s--uWoVLH81--/t_Resized%20Artwork/c_crop,x_10,y_10/c_fit,w_470/c_crop,g_north_west,h_626,w_470,x_0,y_0/g_north_west,u_upload:v1688156331:production:blanks:eg2yytc3ouhqw38d6qox,x_-395,y_-325/b_rgb:eeeeee/c_limit,f_auto,h_630,q_auto:good:420,w_630/v1691540648/production/designs/8085793_1.jpg",,,t1701161974,,,,,,92,Gender,Male Fit,,1,,Style,Classic T-Shirt,,1,,Size,L,,1,,Color,Tie Dye,,1,
t1701161974-93,variation,t1701161974-93,"People, One Star, Fucking Nightmare, Would Not Recommend Sarcastic Review T-Shirt",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,1,,,15,Classic T-Shirt,,,"https://res.cloudinary.com/teepublic/image/private/s--yLZflJYw--/t_Resized%20Artwork/c_crop,x_10,y_10/c_fit,w_430/c_crop,g_north_west,h_573,w_430,x_0,y_0/g_north_west,u_upload:v1462829033:production:blanks:xdvkvknkjac8i2ovwz3c,x_-410,y_-350/b_rgb:eeeeee/c_limit,f_auto,h_630,q_auto:good:420,w_630/v1691540648/production/designs/8085793_1.jpg",,,t1701161974,,,,,,93,Gender,Female Fit,,1,,Style,Classic T-Shirt,,1,,Size,XL,,1,,Color,White,,1,
t1701161974-94,variation,t1701161974-94,"People, One Star, Fucking Nightmare, Would Not Recommend Sarcastic Review T-Shirt",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,1,,,15,Heavyweight T-Shirt,,,"https://res.cloudinary.com/teepublic/image/private/s--bPIoqMFS--/t_Resized%20Artwork/c_crop,x_10,y_10/c_fit,w_428/c_crop,g_north_west,h_572,w_428,x_0,y_0/g_north_west,u_upload:v1539738859:production:blanks:orlknbh2vfznudrr1iwl,x_-415,y_-330/b_rgb:eeeeee/c_limit,f_auto,h_630,q_auto:good:420,w_630/v1691540648/production/designs/8085793_1.jpg",,,t1701161974,,,,,,94,Gender,Female Fit,,1,,Style,Heavyweight T-Shirt,,1,,Size,S,,1,,Color,White,,1,
t1701161974-95,variation,t1701161974-95,"People, One Star, Fucking Nightmare, Would Not Recommend Sarcastic Review T-Shirt",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,1,,,15,Classic T-Shirt,,,"https://res.cloudinary.com/teepublic/image/private/s--e3lCSq04--/t_Resized%20Artwork/c_crop,x_10,y_10/c_fit,w_470/c_crop,g_north_west,h_626,w_470,x_0,y_0/g_north_west,u_upload:v1462829018:production:blanks:ekerz3afkzxin2pgqj8h,x_-395,y_-325/b_rgb:eeeeee/c_limit,f_auto,h_630,q_auto:good:420,w_630/v1691540648/production/designs/8085793_1.jpg",,,t1701161974,,,,,,95,Gender,Male Fit,,1,,Style,Classic T-Shirt,,1,,Size,XL,,1,,Color,Heather,,1,
t1701161974-96,variation,t1701161974-96,"People, One Star, Fucking Nightmare, Would Not Recommend Sarcastic Review T-Shirt",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,1,,,15,Classic T-Shirt,,,"https://res.cloudinary.com/teepublic/image/private/s--5bS_WVre--/t_Resized%20Artwork/c_crop,x_10,y_10/c_fit,w_470/c_crop,g_north_west,h_626,w_470,x_0,y_0/g_north_west,u_upload:v1462829017:production:blanks:qe3008lhp5hquxmwp4a0,x_-395,y_-325/b_rgb:eeeeee/c_limit,f_auto,h_630,q_auto:good:420,w_630/v1691540648/production/designs/8085793_1.jpg",,,t1701161974,,,,,,96,Gender,Male Fit,,1,,Style,Classic T-Shirt,,1,,Size,L,,1,,Color,Creme,,1,
t1701161974-97,variation,t1701161974-97,"People, One Star, Fucking Nightmare, Would Not Recommend Sarcastic Review T-Shirt",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,1,,,15,Classic T-Shirt,,,"https://res.cloudinary.com/teepublic/image/private/s--F_I_B4i6--/t_Resized%20Artwork/c_crop,x_10,y_10/c_fit,w_470/c_crop,g_north_west,h_626,w_470,x_0,y_0/g_north_west,u_upload:v1462829019:production:blanks:eabj4jnnotiueowzmy6k,x_-395,y_-325/b_rgb:eeeeee/c_limit,f_auto,h_630,q_auto:good:420,w_630/v1691540648/production/designs/8085793_1.jpg",,,t1701161974,,,,,,97,Gender,Male Fit,,1,,Style,Classic T-Shirt,,1,,Size,S,,1,,Color,Light Blue,,1,
t1701161974-98,variation,t1701161974-98,"People, One Star, Fucking Nightmare, Would Not Recommend Sarcastic Review T-Shirt",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,1,,,15,Classic T-Shirt,,,"https://res.cloudinary.com/teepublic/image/private/s--tvpI8Pl1--/t_Resized%20Artwork/c_crop,x_10,y_10/c_fit,w_430/c_crop,g_north_west,h_573,w_430,x_0,y_0/g_north_west,u_upload:v1464728921:production:blanks:jthqadfkafpfmtur1rz2,x_-410,y_-350/b_rgb:eeeeee/c_limit,f_auto,h_630,q_auto:good:420,w_630/v1691540648/production/designs/8085793_1.jpg",,,t1701161974,,,,,,98,Gender,Female Fit,,1,,Style,Classic T-Shirt,,1,,Size,XL,,1,,Color,Yellow,,1,
t1701161974-99,variation,t1701161974-99,"People, One Star, Fucking Nightmare, Would Not Recommend Sarcastic Review T-Shirt",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,1,,,15,Classic T-Shirt,,,"https://res.cloudinary.com/teepublic/image/private/s--w_x-5W-U--/t_Resized%20Artwork/c_crop,x_10,y_10/c_fit,w_430/c_crop,g_north_west,h_573,w_430,x_0,y_0/g_north_west,u_upload:v1462829027:production:blanks:otmkddzpxvsfdeqwnupa,x_-410,y_-350/b_rgb:eeeeee/c_limit,f_auto,h_630,q_auto:good:420,w_630/v1691540648/production/designs/8085793_1.jpg",,,t1701161974,,,,,,99,Gender,Female Fit,,1,,Style,Classic T-Shirt,,1,,Size,S,,1,,Color,Creme,,1,
t1701161974-100,variation,t1701161974-100,"People, One Star, Fucking Nightmare, Would Not Recommend Sarcastic Review T-Shirt",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,1,,,16,Classic T-Shirt,,,"https://res.cloudinary.com/teepublic/image/private/s--uWoVLH81--/t_Resized%20Artwork/c_crop,x_10,y_10/c_fit,w_470/c_crop,g_north_west,h_626,w_470,x_0,y_0/g_north_west,u_upload:v1688156331:production:blanks:eg2yytc3ouhqw38d6qox,x_-395,y_-325/b_rgb:eeeeee/c_limit,f_auto,h_630,q_auto:good:420,w_630/v1691540648/production/designs/8085793_1.jpg",,,t1701161974,,,,,,100,Gender,Male Fit,,1,,Style,Classic T-Shirt,,1,,Size,M,,1,,Color,Tie Dye,,1,
t1701161974-101,variation,t1701161974-101,"People, One Star, Fucking Nightmare, Would Not Recommend Sarcastic Review T-Shirt",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,1,,,15,Classic T-Shirt,,,"https://res.cloudinary.com/teepublic/image/private/s--tvpI8Pl1--/t_Resized%20Artwork/c_crop,x_10,y_10/c_fit,w_430/c_crop,g_north_west,h_573,w_430,x_0,y_0/g_north_west,u_upload:v1464728921:production:blanks:jthqadfkafpfmtur1rz2,x_-410,y_-350/b_rgb:eeeeee/c_limit,f_auto,h_630,q_auto:good:420,w_630/v1691540648/production/designs/8085793_1.jpg",,,t1701161974,,,,,,101,Gender,Female Fit,,1,,Style,Classic T-Shirt,,1,,Size,S,,1,,Color,Yellow,,1,
t1701161974-102,variation,t1701161974-102,"People, One Star, Fucking Nightmare, Would Not Recommend Sarcastic Review T-Shirt",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,1,,,15,Classic T-Shirt,,,"https://res.cloudinary.com/teepublic/image/private/s--yLZflJYw--/t_Resized%20Artwork/c_crop,x_10,y_10/c_fit,w_430/c_crop,g_north_west,h_573,w_430,x_0,y_0/g_north_west,u_upload:v1462829033:production:blanks:xdvkvknkjac8i2ovwz3c,x_-410,y_-350/b_rgb:eeeeee/c_limit,f_auto,h_630,q_auto:good:420,w_630/v1691540648/production/designs/8085793_1.jpg",,,t1701161974,,,,,,102,Gender,Female Fit,,1,,Style,Classic T-Shirt,,1,,Size,M,,1,,Color,White,,1,
t1701161974-103,variation,t1701161974-103,"People, One Star, Fucking Nightmare, Would Not Recommend Sarcastic Review T-Shirt",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,1,,,15,Classic T-Shirt,,,"https://res.cloudinary.com/teepublic/image/private/s--6owMPRjC--/t_Resized%20Artwork/c_crop,x_10,y_10/c_fit,w_462/c_crop,g_north_west,h_616,w_462,x_0,y_0/g_north_west,u_upload:v1571669497:production:blanks:exwlg9dytguqtr56k6dz,x_-399,y_-307/b_rgb:eeeeee/c_limit,f_auto,h_630,q_auto:good:420,w_630/v1691540648/production/designs/8085793_1.jpg",,,t1701161974,,,,,,103,Gender,Male Fit,,1,,Style,Classic T-Shirt,,1,,Size,XL,,1,,Color,Vintage Green,,1,
t1701161974-104,variation,t1701161974-104,"People, One Star, Fucking Nightmare, Would Not Recommend Sarcastic Review T-Shirt",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,1,,,15,Classic T-Shirt,,,"https://res.cloudinary.com/teepublic/image/private/s--9ur-83P5--/t_Resized%20Artwork/c_crop,x_10,y_10/c_fit,w_470/c_crop,g_north_west,h_626,w_470,x_0,y_0/g_north_west,u_upload:v1462829021:production:blanks:ypmyd1fntg5klzifbc7n,x_-395,y_-325/b_rgb:eeeeee/c_limit,f_auto,h_630,q_auto:good:420,w_630/v1691540648/production/designs/8085793_1.jpg",,,t1701161974,,,,,,104,Gender,Male Fit,,1,,Style,Classic T-Shirt,,1,,Size,S,,1,,Color,Red,,1,
t1701161974-105,variation,t1701161974-105,"People, One Star, Fucking Nightmare, Would Not Recommend Sarcastic Review T-Shirt",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,1,,,15,Classic T-Shirt,,,"https://res.cloudinary.com/teepublic/image/private/s--V-cK-sGL--/t_Resized%20Artwork/c_crop,x_10,y_10/c_fit,w_430/c_crop,g_north_west,h_573,w_430,x_0,y_0/g_north_west,u_upload:v1462829028:production:blanks:ii7plwa8fbxd7h1vqy5t,x_-410,y_-350/b_rgb:eeeeee/c_limit,f_auto,h_630,q_auto:good:420,w_630/v1691540648/production/designs/8085793_1.jpg",,,t1701161974,,,,,,105,Gender,Female Fit,,1,,Style,Classic T-Shirt,,1,,Size,S,,1,,Color,Heather,,1,
t1701161974-106,variation,t1701161974-106,"People, One Star, Fucking Nightmare, Would Not Recommend Sarcastic Review T-Shirt",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,1,,,15,Classic T-Shirt,,,"https://res.cloudinary.com/teepublic/image/private/s--yNbzrWHb--/t_Resized%20Artwork/c_crop,x_10,y_10/c_fit,w_462/c_crop,g_north_west,h_616,w_462,x_0,y_0/g_north_west,u_upload:v1446840669:production:blanks:apenrvn7taa8k7dtvsqr,x_-399,y_-307/b_rgb:eeeeee/c_limit,f_auto,h_630,q_auto:good:420,w_630/v1691540648/production/designs/8085793_1.jpg",,,t1701161974,,,,,,106,Gender,Male Fit,,1,,Style,Classic T-Shirt,,1,,Size,S,,1,,Color,Red Heather,,1,
t1701161974-107,variation,t1701161974-107,"People, One Star, Fucking Nightmare, Would Not Recommend Sarcastic Review T-Shirt",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,1,,,15,Classic T-Shirt,,,"https://res.cloudinary.com/teepublic/image/private/s--V-cK-sGL--/t_Resized%20Artwork/c_crop,x_10,y_10/c_fit,w_430/c_crop,g_north_west,h_573,w_430,x_0,y_0/g_north_west,u_upload:v1462829028:production:blanks:ii7plwa8fbxd7h1vqy5t,x_-410,y_-350/b_rgb:eeeeee/c_limit,f_auto,h_630,q_auto:good:420,w_630/v1691540648/production/designs/8085793_1.jpg",,,t1701161974,,,,,,107,Gender,Female Fit,,1,,Style,Classic T-Shirt,,1,,Size,XL,,1,,Color,Heather,,1,
t1701161974-108,variation,t1701161974-108,"People, One Star, Fucking Nightmare, Would Not Recommend Sarcastic Review T-Shirt",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,1,,,15,Heavyweight T-Shirt,,,"https://res.cloudinary.com/teepublic/image/private/s--68lE7XJm--/t_Resized%20Artwork/c_crop,x_10,y_10/c_fit,w_428/c_crop,g_north_west,h_572,w_428,x_0,y_0/g_north_west,u_upload:v1539738856:production:blanks:zkjmot1arjkqqqzw19om,x_-415,y_-330/b_rgb:eeeeee/c_limit,f_auto,h_630,q_auto:good:420,w_630/v1691540648/production/designs/8085793_1.jpg",,,t1701161974,,,,,,108,Gender,Female Fit,,1,,Style,Heavyweight T-Shirt,,1,,Size,M,,1,,Color,Heather,,1,
t1701161974-109,variation,t1701161974-109,"People, One Star, Fucking Nightmare, Would Not Recommend Sarcastic Review T-Shirt",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,1,,,15,Classic T-Shirt,,,"https://res.cloudinary.com/teepublic/image/private/s--S9bKpW8x--/t_Resized%20Artwork/c_crop,x_10,y_10/c_fit,w_470/c_crop,g_north_west,h_626,w_470,x_0,y_0/g_north_west,u_upload:v1479774522:production:blanks:dbj5gm5zpesht7aaeonr,x_-395,y_-325/b_rgb:eeeeee/c_limit,f_auto,h_630,q_auto:good:420,w_630/v1691540648/production/designs/8085793_1.jpg",,,t1701161974,,,,,,109,Gender,Female Fit,,1,,Style,Classic T-Shirt,,1,,Size,M,,1,,Color,Mint,,1,
t1701161974-110,variation,t1701161974-110,"People, One Star, Fucking Nightmare, Would Not Recommend Sarcastic Review T-Shirt",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,1,,,15,Classic T-Shirt,,,"https://res.cloudinary.com/teepublic/image/private/s--uvpBdcfm--/t_Resized%20Artwork/c_crop,x_10,y_10/c_fit,w_430/c_crop,g_north_west,h_573,w_430,x_0,y_0/g_north_west,u_upload:v1462829031:production:blanks:smcupo4g3qjijkjekutt,x_-410,y_-350/b_rgb:eeeeee/c_limit,f_auto,h_630,q_auto:good:420,w_630/v1691540648/production/designs/8085793_1.jpg",,,t1701161974,,,,,,110,Gender,Female Fit,,1,,Style,Classic T-Shirt,,1,,Size,M,,1,,Color,Red,,1,
t1701161974-111,variation,t1701161974-111,"People, One Star, Fucking Nightmare, Would Not Recommend Sarcastic Review T-Shirt",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,1,,,15,Classic T-Shirt,,,"https://res.cloudinary.com/teepublic/image/private/s--yNbzrWHb--/t_Resized%20Artwork/c_crop,x_10,y_10/c_fit,w_462/c_crop,g_north_west,h_616,w_462,x_0,y_0/g_north_west,u_upload:v1446840669:production:blanks:apenrvn7taa8k7dtvsqr,x_-399,y_-307/b_rgb:eeeeee/c_limit,f_auto,h_630,q_auto:good:420,w_630/v1691540648/production/designs/8085793_1.jpg",,,t1701161974,,,,,,111,Gender,Male Fit,,1,,Style,Classic T-Shirt,,1,,Size,L,,1,,Color,Red Heather,,1,
t1701161974-112,variation,t1701161974-112,"People, One Star, Fucking Nightmare, Would Not Recommend Sarcastic Review T-Shirt",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,1,,,16,Heavyweight T-Shirt,,,"https://res.cloudinary.com/teepublic/image/private/s--68lE7XJm--/t_Resized%20Artwork/c_crop,x_10,y_10/c_fit,w_428/c_crop,g_north_west,h_572,w_428,x_0,y_0/g_north_west,u_upload:v1539738856:production:blanks:zkjmot1arjkqqqzw19om,x_-415,y_-330/b_rgb:eeeeee/c_limit,f_auto,h_630,q_auto:good:420,w_630/v1691540648/production/designs/8085793_1.jpg",,,t1701161974,,,,,,112,Gender,Female Fit,,1,,Style,Heavyweight T-Shirt,,1,,Size,2XL,,1,,Color,Heather,,1,
t1701161974-113,variation,t1701161974-113,"People, One Star, Fucking Nightmare, Would Not Recommend Sarcastic Review T-Shirt",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,1,,,16,Classic T-Shirt,,,"https://res.cloudinary.com/teepublic/image/private/s--02nm0wCZ--/t_Resized%20Artwork/c_crop,x_10,y_10/c_fit,w_430/c_crop,g_north_west,h_573,w_430,x_0,y_0/g_north_west,u_upload:v1685544197:production:blanks:vvmakrv3a5q3gcj9ksog,x_-410,y_-350/b_rgb:eeeeee/c_limit,f_auto,h_630,q_auto:good:420,w_630/v1691540648/production/designs/8085793_1.jpg",,,t1701161974,,,,,,113,Gender,Female Fit,,1,,Style,Classic T-Shirt,,1,,Size,M,,1,,Color,Coastal Blue,,1,
t1701161974-114,variation,t1701161974-114,"People, One Star, Fucking Nightmare, Would Not Recommend Sarcastic Review T-Shirt",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,1,,,16,Classic T-Shirt,,,"https://res.cloudinary.com/teepublic/image/private/s--02nm0wCZ--/t_Resized%20Artwork/c_crop,x_10,y_10/c_fit,w_430/c_crop,g_north_west,h_573,w_430,x_0,y_0/g_north_west,u_upload:v1685544197:production:blanks:vvmakrv3a5q3gcj9ksog,x_-410,y_-350/b_rgb:eeeeee/c_limit,f_auto,h_630,q_auto:good:420,w_630/v1691540648/production/designs/8085793_1.jpg",,,t1701161974,,,,,,114,Gender,Female Fit,,1,,Style,Classic T-Shirt,,1,,Size,S,,1,,Color,Coastal Blue,,1,
t1701161974-115,variation,t1701161974-115,"People, One Star, Fucking Nightmare, Would Not Recommend Sarcastic Review T-Shirt",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,1,,,16,Classic T-Shirt,,,"https://res.cloudinary.com/teepublic/image/private/s--02nm0wCZ--/t_Resized%20Artwork/c_crop,x_10,y_10/c_fit,w_430/c_crop,g_north_west,h_573,w_430,x_0,y_0/g_north_west,u_upload:v1685544197:production:blanks:vvmakrv3a5q3gcj9ksog,x_-410,y_-350/b_rgb:eeeeee/c_limit,f_auto,h_630,q_auto:good:420,w_630/v1691540648/production/designs/8085793_1.jpg",,,t1701161974,,,,,,115,Gender,Female Fit,,1,,Style,Classic T-Shirt,,1,,Size,XL,,1,,Color,Coastal Blue,,1,
